customer_id,tenure_months,monthly_charges,support_tickets,late_payments,usage_hours,contract,payment_method,region,plan,support_plan,churn,annual_value,churn_probability,risk_level,recommended_action
CUST101666,55,5279.5,1,0,58.8,Month-to-Month,UPI,West,Basic,No,1,63354.0,0.9999999947731157,High,Priority retention call + targeted offer
CUST103803,2,5163.64,0,2,52.4,Month-to-Month,UPI,North,Premium,No,1,61963.68,0.9999999946317821,High,Priority retention call + targeted offer
CUST103428,57,5231.08,4,2,29.1,Month-to-Month,Net Banking,South,Basic,Yes,1,62772.96,0.9999999943817035,High,Priority retention call + targeted offer
CUST103485,2,5279.8,2,0,33.8,Two Year,Cash,South,Premium,Yes,1,63357.6,0.9999999942702462,High,Priority retention call + targeted offer
CUST103031,20,5298.4,3,0,53.7,Two Year,Credit Card,West,Basic,No,1,63580.8,0.9999999941005884,High,Priority retention call + targeted offer
CUST104335,31,5248.74,2,1,67.1,Month-to-Month,UPI,South,Standard,Yes,1,62984.88,0.9999999937401973,High,Priority retention call + targeted offer
CUST100724,57,5306.98,1,2,50.7,One Year,UPI,North,Standard,No,1,63683.76,0.999999993682918,High,Priority retention call + targeted offer
CUST100215,20,5154.39,2,1,13.7,Month-to-Month,Debit Card,South,Standard,No,1,61852.68,0.9999999936700452,High,Priority retention call + targeted offer
CUST105424,22,5178.01,2,1,56.4,Month-to-Month,Cash,North,Basic,Yes,1,62136.12,0.9999999931491161,High,Priority retention call + targeted offer
CUST103221,19,5139.84,2,2,53.4,Month-to-Month,UPI,West,Basic,No,1,61678.08,0.9999999930649877,High,Priority retention call + targeted offer
CUST105246,43,5220.07,4,1,55.8,Month-to-Month,Credit Card,East,Premium,No,1,62640.84,0.9999999929377605,High,Priority retention call + targeted offer
CUST105921,58,5327.2,3,1,38.5,Two Year,Credit Card,North,Standard,Yes,1,63926.4,0.9999999925126298,High,Priority retention call + targeted offer
CUST100495,30,5264.85,1,3,52.6,Two Year,Debit Card,East,Basic,Yes,1,63178.2,0.9999999924652073,High,Priority retention call + targeted offer
CUST103833,48,5259.46,2,0,45.8,Month-to-Month,UPI,East,Standard,Yes,1,63113.52,0.9999999922817727,High,Priority retention call + targeted offer
CUST104120,53,5361.1,1,0,39.2,One Year,Net Banking,West,Premium,Yes,1,64333.2,0.9999999919573056,High,Priority retention call + targeted offer
CUST100692,68,5424.32,1,0,53.0,Two Year,Net Banking,North,Standard,No,1,65091.84,0.9999999918278591,High,Priority retention call + targeted offer
CUST102852,9,5145.99,1,1,50.3,Month-to-Month,Debit Card,East,Basic,No,1,61751.88,0.9999999916523047,High,Priority retention call + targeted offer
CUST101599,51,5173.65,4,2,40.5,Month-to-Month,Credit Card,North,Standard,Yes,1,62083.8,0.9999999911357355,High,Priority retention call + targeted offer
CUST101440,57,5148.66,3,1,26.2,Month-to-Month,Debit Card,North,Basic,No,1,61783.92,0.9999999909116998,High,Priority retention call + targeted offer
CUST104236,69,5169.8,4,1,30.1,Month-to-Month,Credit Card,East,Basic,No,1,62037.6,0.9999999907054947,High,Priority retention call + targeted offer
CUST101691,65,5223.45,3,0,33.3,Month-to-Month,UPI,North,Standard,Yes,1,62681.4,0.9999999905221791,High,Priority retention call + targeted offer
CUST100910,56,5235.51,4,1,78.5,Month-to-Month,UPI,South,Standard,No,1,62826.12,0.9999999904508113,High,Priority retention call + targeted offer
CUST103835,53,5145.27,5,3,48.7,Month-to-Month,Cash,South,Standard,No,1,61743.24,0.9999999904073676,High,Priority retention call + targeted offer
CUST103315,61,5195.11,4,1,24.8,Month-to-Month,Debit Card,East,Standard,No,1,62341.32,0.9999999903783904,High,Priority retention call + targeted offer
CUST103512,10,5093.73,1,3,37.9,Month-to-Month,UPI,East,Standard,No,1,61124.76,0.9999999901391342,High,Priority retention call + targeted offer
CUST104305,56,5221.52,2,2,19.0,One Year,Debit Card,East,Premium,No,1,62658.24,0.9999999899899507,High,Priority retention call + targeted offer
CUST102434,33,5196.14,3,0,49.5,Month-to-Month,Credit Card,West,Standard,Yes,1,62353.68,0.9999999894335444,High,Priority retention call + targeted offer
CUST105673,47,5185.17,3,0,45.2,Month-to-Month,UPI,South,Premium,Yes,1,62222.04,0.999999989189971,High,Priority retention call + targeted offer
CUST103907,70,5151.6,2,2,32.6,Month-to-Month,Debit Card,West,Basic,No,1,61819.2,0.999999989118678,High,Priority retention call + targeted offer
CUST104703,62,5175.7,0,2,34.0,Month-to-Month,Credit Card,North,Standard,Yes,1,62108.4,0.9999999888627399,High,Priority retention call + targeted offer
CUST103746,33,5150.07,4,0,56.9,Month-to-Month,Debit Card,North,Basic,No,1,61800.84,0.9999999888377366,High,Priority retention call + targeted offer
CUST104323,20,5041.8,1,2,24.9,Month-to-Month,UPI,North,Basic,No,1,60501.6,0.9999999885759293,High,Priority retention call + targeted offer
CUST103155,62,5193.24,0,0,19.8,Month-to-Month,UPI,North,Standard,Yes,1,62318.88,0.9999999885196041,High,Priority retention call + targeted offer
CUST102877,68,5281.39,5,0,23.9,Two Year,UPI,West,Standard,No,1,63376.68,0.9999999883461964,High,Priority retention call + targeted offer
CUST105955,52,5134.26,1,1,17.7,Month-to-Month,Credit Card,South,Standard,No,1,61611.12,0.9999999882278666,High,Priority retention call + targeted offer
CUST105616,58,5205.7,3,0,41.4,Month-to-Month,Debit Card,West,Standard,No,1,62468.4,0.9999999876540594,High,Priority retention call + targeted offer
CUST104017,11,5080.89,1,4,40.7,One Year,Credit Card,West,Basic,No,1,60970.68,0.9999999875533746,High,Priority retention call + targeted offer
CUST100161,48,5208.83,5,0,38.8,One Year,UPI,West,Basic,Yes,1,62505.96,0.9999999873702102,High,Priority retention call + targeted offer
CUST100855,62,5159.35,3,0,38.6,Month-to-Month,Credit Card,North,Basic,Yes,1,61912.2,0.9999999873673447,High,Priority retention call + targeted offer
CUST100659,21,5181.09,3,0,27.1,One Year,UPI,West,Standard,No,1,62173.08,0.9999999869362997,High,Priority retention call + targeted offer
CUST102181,18,5011.14,1,1,2.0,Month-to-Month,Credit Card,South,Basic,No,1,60133.68,0.9999999868142153,High,Priority retention call + targeted offer
CUST104996,54,5109.63,3,1,31.7,Month-to-Month,Credit Card,South,Basic,Yes,1,61315.56,0.9999999866042235,High,Priority retention call + targeted offer
CUST103255,14,5085.82,0,1,28.7,Month-to-Month,Cash,North,Standard,No,1,61029.84,0.9999999864180711,High,Priority retention call + targeted offer
CUST102436,47,5160.09,3,1,12.5,Month-to-Month,Net Banking,East,Standard,No,1,61921.08,0.9999999859617827,High,Priority retention call + targeted offer
CUST103681,3,5052.12,3,0,35.3,Month-to-Month,Credit Card,South,Basic,Yes,1,60625.44,0.9999999858531783,High,Priority retention call + targeted offer
CUST105878,48,5271.87,1,0,84.3,One Year,Credit Card,South,Basic,Yes,1,63262.44,0.9999999858442532,High,Priority retention call + targeted offer
CUST104118,15,5136.97,2,1,48.8,Month-to-Month,Debit Card,East,Standard,Yes,1,61643.64,0.9999999854581443,High,Priority retention call + targeted offer
CUST103381,57,5136.99,0,0,31.8,Month-to-Month,UPI,West,Basic,No,1,61643.88,0.999999985336872,High,Priority retention call + targeted offer
CUST101294,69,5345.15,0,1,69.4,One Year,Net Banking,West,Standard,No,1,64141.8,0.9999999848124432,High,Priority retention call + targeted offer
CUST101821,56,5163.44,3,0,31.1,Month-to-Month,UPI,West,Standard,Yes,1,61961.28,0.9999999845893688,High,Priority retention call + targeted offer
CUST101557,56,5135.5,1,1,40.1,Month-to-Month,UPI,East,Basic,Yes,1,61626.0,0.9999999844978416,High,Priority retention call + targeted offer
CUST105166,52,5155.82,0,2,49.2,Month-to-Month,Debit Card,West,Standard,No,1,61869.84,0.9999999844725456,High,Priority retention call + targeted offer
CUST100964,69,5169.99,2,0,29.4,Month-to-Month,UPI,West,Standard,No,1,62039.88,0.9999999841143976,High,Priority retention call + targeted offer
CUST102958,37,5076.53,5,2,44.9,Month-to-Month,Credit Card,South,Standard,No,1,60918.36,0.9999999839016134,High,Priority retention call + targeted offer
CUST103433,25,5082.57,1,2,30.5,Month-to-Month,Cash,West,Standard,Yes,1,60990.84,0.9999999838579972,High,Priority retention call + targeted offer
CUST100347,68,5117.98,2,2,32.1,Month-to-Month,UPI,South,Standard,No,1,61415.76,0.9999999836920634,High,Priority retention call + targeted offer
CUST103241,15,5082.21,3,2,38.7,One Year,UPI,West,Basic,No,1,60986.52,0.9999999830382612,High,Priority retention call + targeted offer
CUST105253,41,5133.86,2,0,70.8,Month-to-Month,Debit Card,North,Basic,No,1,61606.32,0.999999980905638,High,Priority retention call + targeted offer
CUST100409,2,5056.31,2,0,30.7,Month-to-Month,Net Banking,North,Basic,No,1,60675.72,0.9999999808172945,High,Priority retention call + targeted offer
CUST104357,19,5153.27,2,1,62.6,Two Year,UPI,North,Basic,No,1,61839.24,0.9999999802699095,High,Priority retention call + targeted offer
CUST100934,32,5030.66,7,3,36.5,Month-to-Month,Debit Card,East,Standard,No,1,60367.92,0.9999999796595982,High,Priority retention call + targeted offer
CUST101170,46,5235.45,4,0,34.5,Two Year,Net Banking,South,Premium,No,1,62825.4,0.9999999793039698,High,Priority retention call + targeted offer
CUST103550,32,5096.28,0,0,38.3,Month-to-Month,Debit Card,South,Premium,No,1,61155.36,0.999999979145402,High,Priority retention call + targeted offer
CUST103300,46,5189.13,2,0,42.0,One Year,Cash,South,Standard,No,1,62269.56,0.9999999791351528,High,Priority retention call + targeted offer
CUST100851,58,5207.37,1,0,44.2,One Year,Cash,North,Standard,No,1,62488.44,0.9999999774373468,High,Priority retention call + targeted offer
CUST103768,59,5108.53,1,2,38.0,Month-to-Month,Net Banking,West,Basic,No,1,61302.36,0.9999999774224172,High,Priority retention call + targeted offer
CUST105258,49,5077.54,3,1,46.9,Month-to-Month,Credit Card,South,Premium,No,1,60930.48,0.9999999772710181,High,Priority retention call + targeted offer
CUST103477,39,5133.92,1,0,49.9,Month-to-Month,Debit Card,South,Standard,Yes,1,61607.04,0.9999999770066949,High,Priority retention call + targeted offer
CUST102613,44,5085.75,2,1,36.5,Month-to-Month,Cash,North,Standard,Yes,1,61029.0,0.9999999764255646,High,Priority retention call + targeted offer
CUST104773,72,5131.81,3,1,43.1,Month-to-Month,Net Banking,South,Basic,No,1,61581.72,0.9999999763190425,High,Priority retention call + targeted offer
CUST104098,58,5048.34,3,2,26.1,Month-to-Month,Debit Card,South,Premium,No,1,60580.08,0.9999999763115065,High,Priority retention call + targeted offer
CUST102971,4,5089.91,0,3,58.1,One Year,Net Banking,South,Basic,No,1,61078.92,0.9999999754364642,High,Priority retention call + targeted offer
CUST102319,56,5080.49,3,0,49.3,Month-to-Month,UPI,North,Basic,No,1,60965.88,0.9999999753376142,High,Priority retention call + targeted offer
CUST103658,25,5090.06,1,0,65.0,Month-to-Month,Debit Card,North,Basic,Yes,1,61080.72,0.9999999751978574,High,Priority retention call + targeted offer
CUST103756,46,5202.7,0,1,66.7,One Year,UPI,East,Standard,No,1,62432.4,0.9999999739781871,High,Priority retention call + targeted offer
CUST100632,32,5044.25,0,0,10.8,Month-to-Month,UPI,South,Standard,Yes,1,60531.0,0.9999999736257019,High,Priority retention call + targeted offer
CUST105881,72,5134.77,2,0,47.0,Month-to-Month,UPI,North,Standard,No,1,61617.24,0.9999999734148579,High,Priority retention call + targeted offer
CUST101539,45,5164.18,3,1,53.5,One Year,Credit Card,East,Premium,Yes,1,61970.16,0.9999999732627423,High,Priority retention call + targeted offer
CUST104961,37,5015.41,2,1,22.8,Month-to-Month,Credit Card,West,Premium,No,1,60184.92,0.9999999716535607,High,Priority retention call + targeted offer
CUST103344,39,5009.87,1,3,42.9,Month-to-Month,UPI,West,Premium,No,1,60118.44,0.9999999715945457,High,Priority retention call + targeted offer
CUST103825,66,5108.58,1,1,2.0,One Year,UPI,North,Standard,No,1,61302.96,0.9999999715125271,High,Priority retention call + targeted offer
CUST105708,39,5104.82,2,1,47.9,One Year,Debit Card,North,Basic,No,1,61257.84,0.9999999714843845,High,Priority retention call + targeted offer
CUST104221,38,5181.81,4,1,28.3,Two Year,Net Banking,South,Standard,Yes,1,62181.72,0.9999999707543388,High,Priority retention call + targeted offer
CUST101365,2,5045.33,0,0,37.9,Month-to-Month,Net Banking,East,Basic,No,1,60543.96,0.999999970135439,High,Priority retention call + targeted offer
CUST104403,68,5066.36,2,1,40.6,Month-to-Month,UPI,East,Basic,No,1,60796.32,0.999999970124789,High,Priority retention call + targeted offer
CUST104378,12,4992.12,2,2,28.8,Month-to-Month,UPI,East,Standard,Yes,1,59905.44,0.9999999701121065,High,Priority retention call + targeted offer
CUST100179,37,4977.58,2,0,2.0,Month-to-Month,Debit Card,South,Basic,No,1,59730.96,0.9999999694613744,High,Priority retention call + targeted offer
CUST101040,51,5070.87,1,2,41.0,Month-to-Month,Net Banking,North,Basic,Yes,1,60850.44,0.9999999694441011,High,Priority retention call + targeted offer
CUST103170,46,5116.55,2,1,38.7,Month-to-Month,Net Banking,East,Standard,No,1,61398.6,0.9999999693203301,High,Priority retention call + targeted offer
CUST102834,28,5017.19,2,1,46.1,Month-to-Month,Credit Card,North,Premium,No,1,60206.28,0.9999999693017598,High,Priority retention call + targeted offer
CUST105137,48,4994.15,0,4,38.7,Month-to-Month,UPI,South,Standard,No,1,59929.8,0.999999968592879,High,Priority retention call + targeted offer
CUST105854,30,5055.1,2,0,40.8,Month-to-Month,Debit Card,North,Premium,Yes,1,60661.2,0.9999999684293975,High,Priority retention call + targeted offer
CUST102213,9,4943.79,3,0,16.4,Month-to-Month,Debit Card,North,Basic,No,1,59325.48,0.9999999672731914,High,Priority retention call + targeted offer
CUST102667,70,5058.8,3,1,35.2,Month-to-Month,Credit Card,East,Basic,Yes,1,60705.6,0.9999999669942685,High,Priority retention call + targeted offer
CUST104303,3,5033.27,1,1,46.7,One Year,UPI,North,Basic,Yes,1,60399.24,0.9999999658681673,High,Priority retention call + targeted offer
CUST100572,21,5012.92,2,1,42.8,Month-to-Month,Credit Card,West,Standard,No,1,60155.04,0.9999999658151763,High,Priority retention call + targeted offer
CUST101999,21,5104.57,1,2,41.6,One Year,Net Banking,North,Standard,No,1,61254.84,0.9999999642989604,High,Priority retention call + targeted offer
CUST102080,60,5041.87,1,1,28.7,Month-to-Month,Credit Card,South,Standard,No,1,60502.44,0.9999999641607376,High,Priority retention call + targeted offer
CUST102627,1,4987.26,2,0,27.3,Month-to-Month,UPI,West,Standard,Yes,1,59847.12,0.9999999639738744,High,Priority retention call + targeted offer
CUST101747,28,4975.53,2,1,37.8,Month-to-Month,UPI,North,Basic,Yes,1,59706.36,0.9999999635868964,High,Priority retention call + targeted offer
CUST101782,2,5000.07,1,1,73.5,Month-to-Month,Credit Card,West,Basic,Yes,1,60000.84,0.9999999629314751,High,Priority retention call + targeted offer
CUST104028,50,5095.4,3,3,44.3,Two Year,Cash,North,Standard,No,1,61144.8,0.99999996127037,High,Priority retention call + targeted offer
CUST104213,52,4970.08,3,1,30.2,Month-to-Month,UPI,North,Basic,No,1,59640.96,0.9999999586046696,High,Priority retention call + targeted offer
CUST101553,45,5063.14,1,2,34.9,Month-to-Month,Net Banking,West,Standard,Yes,1,60757.68,0.999999957468678,High,Priority retention call + targeted offer
CUST105645,4,5003.48,3,1,57.0,One Year,Credit Card,North,Basic,No,1,60041.76,0.9999999571716726,High,Priority retention call + targeted offer
CUST105290,60,5153.95,3,0,55.6,One Year,Credit Card,South,Standard,Yes,1,61847.4,0.9999999563617544,High,Priority retention call + targeted offer
CUST103207,59,5042.15,0,2,25.9,One Year,UPI,West,Basic,No,1,60505.8,0.9999999559812464,High,Priority retention call + targeted offer
CUST105085,25,4915.7,3,3,29.5,Month-to-Month,UPI,South,Standard,No,1,58988.4,0.9999999559676923,High,Priority retention call + targeted offer
CUST101080,67,5095.11,1,0,60.6,Month-to-Month,UPI,South,Premium,Yes,1,61141.32,0.9999999557828121,High,Priority retention call + targeted offer
CUST105043,41,5102.68,3,1,37.3,Two Year,UPI,North,Standard,Yes,1,61232.16,0.9999999539282379,High,Priority retention call + targeted offer
CUST100474,46,5038.23,0,2,19.4,One Year,Cash,North,Standard,No,1,60458.76,0.999999953435174,High,Priority retention call + targeted offer
CUST103614,55,5056.79,2,0,34.6,Month-to-Month,Net Banking,South,Basic,Yes,1,60681.48,0.9999999526468892,High,Priority retention call + targeted offer
CUST103770,31,4976.97,1,0,37.8,Month-to-Month,Credit Card,North,Basic,Yes,1,59723.64,0.99999995228461,High,Priority retention call + targeted offer
CUST101682,3,5024.79,3,0,36.9,One Year,Debit Card,West,Premium,No,1,60297.48,0.9999999512428327,High,Priority retention call + targeted offer
CUST103131,34,5007.13,3,0,37.9,Month-to-Month,Net Banking,North,Basic,No,1,60085.56,0.999999950086367,High,Priority retention call + targeted offer
CUST102356,30,5147.88,4,0,85.6,One Year,Net Banking,South,Basic,Yes,1,61774.56,0.9999999500781891,High,Priority retention call + targeted offer
CUST105228,7,4943.06,2,1,26.5,Month-to-Month,Cash,West,Standard,Yes,1,59316.72,0.9999999499538309,High,Priority retention call + targeted offer
CUST102988,66,5078.1,2,1,30.5,One Year,Debit Card,West,Basic,Yes,1,60937.2,0.999999948199717,High,Priority retention call + targeted offer
CUST101287,17,4985.27,2,2,45.1,Month-to-Month,Net Banking,South,Standard,No,1,59823.24,0.999999947443103,High,Priority retention call + targeted offer
CUST104596,65,5090.61,0,1,49.3,Month-to-Month,Net Banking,North,Premium,Yes,1,61087.32,0.9999999456083185,High,Priority retention call + targeted offer
